timestamp,source_ip,destination_ip,protocol,bytes,action,region,user,resource,status
2024-01-01T07:45:00,203.0.113.16,10.0.0.6,HTTPS,1100,READ,us-east-1,user6,/app/service/1,OK
2024-01-01T07:46:00,203.0.113.17,10.0.0.7,SSH,1140,WRITE,us-west-2,user7,/app/service/2,OK
2024-01-01T07:47:00,203.0.113.18,10.0.0.8,DNS,1180,LIST,eu-west-1,user8,/app/service/3,OK
2024-01-01T07:48:00,203.0.113.19,10.0.0.9,HTTPS,1220,READ,us-east-1,user9,/app/service/4,OK
2024-01-01T07:49:00,203.0.113.20,10.0.0.10,SSH,1260,WRITE,us-west-2,user10,/app/service/5,OK
2024-01-01T07:50:00,203.0.113.21,10.0.0.11,DNS,1300,LIST,eu-west-1,user1,/app/service/1,OK
2024-01-01T07:51:00,203.0.113.22,10.0.0.12,HTTPS,1340,READ,us-east-1,user2,/app/service/2,OK
2024-01-01T07:52:00,203.0.113.23,10.0.0.13,SSH,1380,WRITE,us-west-2,user3,/app/service/3,OK
2024-01-01T07:53:00,203.0.113.24,10.0.0.14,DNS,1420,LIST,eu-west-1,user4,/app/service/4,OK
2024-01-01T07:54:00,203.0.113.25,10.0.0.15,HTTPS,1460,READ,us-east-1,user5,/app/service/5,OK
2024-01-01T07:55:00,203.0.113.26,10.0.0.16,SSH,500,WRITE,us-west-2,user6,/app/service/1,OK
2024-01-01T07:56:00,203.0.113.27,10.0.0.17,DNS,540,LIST,eu-west-1,user7,/app/service/2,OK
2024-01-01T07:57:00,198.51.100.99,10.0.0.18,HTTPS,580,ROOT_LOGIN,us-east-1,user8,/app/sensitive/admin,DENIED
2024-01-01T07:58:00,203.0.113.29,10.0.0.19,SSH,620,WRITE,us-west-2,user9,/app/service/4,OK
2024-01-01T07:59:00,203.0.113.30,10.0.0.20,DNS,660,LIST,eu-west-1,user10,/app/service/5,OK
2024-01-01T08:00:00,203.0.113.31,10.0.0.1,HTTPS,700,READ,us-east-1,user1,/app/service/1,OK
2024-01-01T08:01:00,203.0.113.32,10.0.0.2,SSH,9000,DELETE,us-west-2,admin-root,/app/sensitive/keys,DENIED
2024-01-01T08:02:00,203.0.113.33,10.0.0.3,DNS,780,LIST,eu-west-1,user3,/app/service/3,OK
2024-01-01T08:03:00,203.0.113.34,10.0.0.4,HTTPS,820,READ,us-east-1,user4,/app/service/4,OK
2024-01-01T08:04:00,203.0.113.35,10.0.0.5,SSH,860,WRITE,us-west-2,user5,/app/service/5,OK
2024-01-01T08:05:00,203.0.113.36,10.0.0.6,DNS,900,LIST,eu-west-1,user6,/app/service/1,OK
2024-01-01T08:06:00,203.0.113.37,10.0.0.7,HTTPS,940,READ,us-east-1,user7,/app/service/2,OK
2024-01-01T08:07:00,203.0.113.38,10.0.0.8,SSH,980,WRITE,us-west-2,user8,/app/service/3,OK
2024-01-01T08:08:00,203.0.113.39,10.0.0.9,DNS,1020,LIST,eu-west-1,user9,/app/service/4,OK
2024-01-01T08:09:00,203.0.113.40,10.0.0.10,HTTPS,1060,READ,us-east-1,user10,/app/service/5,OK
2024-01-01T08:10:00,203.0.113.41,10.0.0.11,SSH,1100,WRITE,us-west-2,user1,/app/service/1,OK
2024-01-01T08:11:00,203.0.113.42,10.0.0.12,DNS,1140,LIST,eu-west-1,user2,/app/service/2,OK
2024-01-01T08:12:00,203.0.113.43,10.0.0.13,HTTPS,1180,READ,us-east-1,user3,/app/service/3,OK
2024-01-01T08:13:00,203.0.113.44,10.0.0.14,SSH,1220,WRITE,us-west-2,user4,/app/service/4,OK
2024-01-01T08:14:00,203.0.113.45,10.0.0.15,DNS,1260,LIST,eu-west-1,user5,/app/service/5,OK
2024-01-01T08:15:00,203.0.113.46,10.0.0.16,HTTPS,1300,READ,us-east-1,user6,/app/service/1,OK
2024-01-01T08:16:00,203.0.113.47,10.0.0.17,SSH,1340,WRITE,us-west-2,user7,/app/service/2,OK
2024-01-01T08:17:00,203.0.113.48,10.0.0.18,DNS,1380,LIST,eu-west-1,user8,/app/service/3,OK
2024-01-01T08:18:00,203.0.113.49,10.0.0.19,HTTPS,1420,READ,us-east-1,user9,/app/service/4,OK
2024-01-01T08:19:00,203.0.113.50,10.0.0.20,SSH,1460,WRITE,us-west-2,user10,/app/service/5,OK
2024-01-01T08:20:00,203.0.113.1,10.0.0.1,DNS,500,LIST,eu-west-1,user1,/app/service/1,OK
2024-01-01T08:21:00,203.0.113.2,10.0.0.2,HTTPS,540,READ,us-east-1,user2,/app/service/2,OK
2024-01-01T08:22:00,203.0.113.3,10.0.0.3,SSH,580,WRITE,us-west-2,user3,/app/service/3,OK
2024-01-01T08:23:00,203.0.113.4,10.0.0.4,DNS,620,LIST,eu-west-1,user4,/app/service/4,OK
2024-01-01T08:24:00,203.0.113.5,10.0.0.5,HTTPS,660,READ,us-east-1,user5,/app/service/5,OK
2024-01-01T08:25:00,203.0.113.6,10.0.0.6,SSH,700,WRITE,us-west-2,user6,/app/service/1,OK
2024-01-01T08:26:00,203.0.113.7,10.0.0.7,DNS,740,LIST,eu-west-1,user7,/app/service/2,OK
2024-01-01T08:27:00,203.0.113.8,10.0.0.8,HTTPS,780,READ,us-east-1,user8,/app/service/3,OK
2024-01-01T08:28:00,203.0.113.9,10.0.0.9,SSH,820,WRITE,us-west-2,user9,/app/service/4,OK
2024-01-01T08:29:00,203.0.113.10,10.0.0.10,DNS,860,LIST,eu-west-1,user10,/app/service/5,OK
2024-01-01T08:30:00,203.0.113.11,10.0.0.11,HTTPS,900,READ,us-east-1,user1,/app/service/1,OK
2024-01-01T08:31:00,203.0.113.12,10.0.0.12,SSH,940,WRITE,us-west-2,user2,/app/service/2,OK
2024-01-01T08:32:00,203.0.113.13,10.0.0.13,DNS,980,LIST,eu-west-1,user3,/app/service/3,OK
2024-01-01T08:33:00,203.0.113.14,10.0.0.14,HTTPS,1020,READ,us-east-1,user4,/app/service/4,OK
2024-01-01T08:34:00,203.0.113.15,10.0.0.15,SSH,1060,WRITE,us-west-2,user5,/app/service/5,OK
2024-01-01T08:35:00,203.0.113.16,10.0.0.16,DNS,1100,LIST,eu-west-1,user6,/app/service/1,OK
2024-01-01T08:36:00,203.0.113.17,10.0.0.17,HTTPS,1140,READ,us-east-1,user7,/app/service/2,OK
2024-01-01T08:37:00,203.0.113.18,10.0.0.18,SSH,1180,WRITE,us-west-2,user8,/app/service/3,OK
2024-01-01T08:38:00,203.0.113.19,10.0.0.19,DNS,9000,DELETE,eu-west-1,admin-root,/app/sensitive/keys,DENIED
2024-01-01T08:39:00,203.0.113.20,10.0.0.20,HTTPS,1260,READ,us-east-1,user10,/app/service/5,OK
2024-01-01T08:40:00,203.0.113.21,10.0.0.1,SSH,1300,WRITE,us-west-2,user1,/app/service/1,OK
2024-01-01T08:41:00,203.0.113.22,10.0.0.2,DNS,1340,LIST,eu-west-1,user2,/app/service/2,OK
2024-01-01T08:42:00,203.0.113.23,10.0.0.3,HTTPS,1380,READ,us-east-1,user3,/app/service/3,OK
2024-01-01T08:43:00,203.0.113.24,10.0.0.4,SSH,1420,WRITE,us-west-2,user4,/app/service/4,OK
2024-01-01T08:44:00,203.0.113.25,10.0.0.5,DNS,1460,LIST,eu-west-1,user5,/app/service/5,OK
2024-01-01T08:45:00,203.0.113.26,10.0.0.6,HTTPS,500,READ,us-east-1,user6,/app/service/1,OK
2024-01-01T08:46:00,203.0.113.27,10.0.0.7,SSH,540,WRITE,us-west-2,user7,/app/service/2,OK
2024-01-01T08:47:00,203.0.113.28,10.0.0.8,DNS,580,LIST,eu-west-1,user8,/app/service/3,OK
2024-01-01T08:48:00,203.0.113.29,10.0.0.9,HTTPS,620,READ,us-east-1,user9,/app/service/4,OK
2024-01-01T08:49:00,203.0.113.30,10.0.0.10,SSH,660,WRITE,us-west-2,user10,/app/service/5,OK
2024-01-01T08:50:00,198.51.100.99,10.0.0.11,DNS,700,ROOT_LOGIN,eu-west-1,user1,/app/sensitive/admin,DENIED
2024-01-01T08:51:00,203.0.113.32,10.0.0.12,HTTPS,740,READ,us-east-1,user2,/app/service/2,OK
2024-01-01T08:52:00,203.0.113.33,10.0.0.13,SSH,780,WRITE,us-west-2,user3,/app/service/3,OK
2024-01-01T08:53:00,203.0.113.34,10.0.0.14,DNS,820,LIST,eu-west-1,user4,/app/service/4,OK
2024-01-01T08:54:00,203.0.113.35,10.0.0.15,HTTPS,860,READ,us-east-1,user5,/app/service/5,OK
2024-01-01T08:55:00,203.0.113.36,10.0.0.16,SSH,900,WRITE,us-west-2,user6,/app/service/1,OK
2024-01-01T08:56:00,203.0.113.37,10.0.0.17,DNS,940,LIST,eu-west-1,user7,/app/service/2,OK
2024-01-01T08:57:00,203.0.113.38,10.0.0.18,HTTPS,980,READ,us-east-1,user8,/app/service/3,OK
2024-01-01T08:58:00,203.0.113.39,10.0.0.19,SSH,1020,WRITE,us-west-2,user9,/app/service/4,OK
2024-01-01T08:59:00,203.0.113.40,10.0.0.20,DNS,1060,LIST,eu-west-1,user10,/app/service/5,OK
2024-01-01T09:00:00,203.0.113.41,10.0.0.1,HTTPS,1100,READ,us-east-1,user1,/app/service/1,OK
2024-01-01T09:01:00,203.0.113.42,10.0.0.2,SSH,1140,WRITE,us-west-2,user2,/app/service/2,OK
2024-01-01T09:02:00,203.0.113.43,10.0.0.3,DNS,1180,LIST,eu-west-1,user3,/app/service/3,OK
2024-01-01T09:03:00,203.0.113.44,10.0.0.4,HTTPS,1220,READ,us-east-1,user4,/app/service/4,OK
2024-01-01T09:04:00,203.0.113.45,10.0.0.5,SSH,1260,WRITE,us-west-2,user5,/app/service/5,OK
2024-01-01T09:05:00,203.0.113.46,10.0.0.6,DNS,1300,LIST,eu-west-1,user6,/app/service/1,OK
2024-01-01T09:06:00,203.0.113.47,10.0.0.7,HTTPS,1340,READ,us-east-1,user7,/app/service/2,OK
2024-01-01T09:07:00,203.0.113.48,10.0.0.8,SSH,1380,WRITE,us-west-2,user8,/app/service/3,OK
2024-01-01T09:08:00,203.0.113.49,10.0.0.9,DNS,1420,LIST,eu-west-1,user9,/app/service/4,OK
2024-01-01T09:09:00,203.0.113.50,10.0.0.10,HTTPS,1460,READ,us-east-1,user10,/app/service/5,OK
2024-01-01T09:10:00,203.0.113.1,10.0.0.11,SSH,500,WRITE,us-west-2,user1,/app/service/1,OK
2024-01-01T09:11:00,203.0.113.2,10.0.0.12,DNS,540,LIST,eu-west-1,user2,/app/service/2,OK
2024-01-01T09:12:00,203.0.113.3,10.0.0.13,HTTPS,580,READ,us-east-1,user3,/app/service/3,OK
2024-01-01T09:13:00,203.0.113.4,10.0.0.14,SSH,620,WRITE,us-west-2,user4,/app/service/4,OK
2024-01-01T09:14:00,203.0.113.5,10.0.0.15,DNS,660,LIST,eu-west-1,user5,/app/service/5,OK
2024-01-01T09:15:00,203.0.113.6,10.0.0.16,HTTPS,9000,DELETE,us-east-1,admin-root,/app/sensitive/keys,DENIED
2024-01-01T09:16:00,203.0.113.7,10.0.0.17,SSH,740,WRITE,us-west-2,user7,/app/service/2,OK
2024-01-01T09:17:00,203.0.113.8,10.0.0.18,DNS,780,LIST,eu-west-1,user8,/app/service/3,OK
2024-01-01T09:18:00,203.0.113.9,10.0.0.19,HTTPS,820,READ,us-east-1,user9,/app/service/4,OK
2024-01-01T09:19:00,203.0.113.10,10.0.0.20,SSH,860,WRITE,us-west-2,user10,/app/service/5,OK
2024-01-01T09:20:00,203.0.113.11,10.0.0.1,DNS,900,LIST,eu-west-1,user1,/app/service/1,OK
2024-01-01T09:21:00,203.0.113.12,10.0.0.2,HTTPS,940,READ,us-east-1,user2,/app/service/2,OK
2024-01-01T09:22:00,203.0.113.13,10.0.0.3,SSH,980,WRITE,us-west-2,user3,/app/service/3,OK
2024-01-01T09:23:00,203.0.113.14,10.0.0.4,DNS,1020,LIST,eu-west-1,user4,/app/service/4,OK
2024-01-01T09:24:00,203.0.113.15,10.0.0.5,HTTPS,1060,READ,us-east-1,user5,/app/service/5,OK
2024-01-01T09:25:00,203.0.113.16,10.0.0.6,SSH,1100,WRITE,us-west-2,user6,/app/service/1,OK
2024-01-01T09:26:00,203.0.113.17,10.0.0.7,DNS,1140,LIST,eu-west-1,user7,/app/service/2,OK
2024-01-01T09:27:00,203.0.113.18,10.0.0.8,HTTPS,1180,READ,us-east-1,user8,/app/service/3,OK
2024-01-01T09:28:00,203.0.113.19,10.0.0.9,SSH,1220,WRITE,us-west-2,user9,/app/service/4,OK
2024-01-01T09:29:00,203.0.113.20,10.0.0.10,DNS,1260,LIST,eu-west-1,user10,/app/service/5,OK
2024-01-01T09:30:00,203.0.113.21,10.0.0.11,HTTPS,1300,READ,us-east-1,user1,/app/service/1,OK
2024-01-01T09:31:00,203.0.113.22,10.0.0.12,SSH,1340,WRITE,us-west-2,user2,/app/service/2,OK
2024-01-01T09:32:00,203.0.113.23,10.0.0.13,DNS,1380,LIST,eu-west-1,user3,/app/service/3,OK
2024-01-01T09:33:00,203.0.113.24,10.0.0.14,HTTPS,1420,READ,us-east-1,user4,/app/service/4,OK
2024-01-01T09:34:00,203.0.113.25,10.0.0.15,SSH,1460,WRITE,us-west-2,user5,/app/service/5,OK
2024-01-01T09:35:00,203.0.113.26,10.0.0.16,DNS,500,LIST,eu-west-1,user6,/app/service/1,OK
2024-01-01T09:36:00,203.0.113.27,10.0.0.17,HTTPS,540,READ,us-east-1,user7,/app/service/2,OK
2024-01-01T09:37:00,203.0.113.28,10.0.0.18,SSH,580,WRITE,us-west-2,user8,/app/service/3,OK
2024-01-01T09:38:00,203.0.113.29,10.0.0.19,DNS,620,LIST,eu-west-1,user9,/app/service/4,OK
2024-01-01T09:39:00,203.0.113.30,10.0.0.20,HTTPS,660,READ,us-east-1,user10,/app/service/5,OK
2024-01-01T09:40:00,203.0.113.31,10.0.0.1,SSH,700,WRITE,us-west-2,user1,/app/service/1,OK
2024-01-01T09:41:00,203.0.113.32,10.0.0.2,DNS,740,LIST,eu-west-1,user2,/app/service/2,OK
2024-01-01T09:42:00,203.0.113.33,10.0.0.3,HTTPS,780,READ,us-east-1,user3,/app/service/3,OK
2024-01-01T09:43:00,198.51.100.99,10.0.0.4,SSH,820,ROOT_LOGIN,us-west-2,user4,/app/sensitive/admin,DENIED
2024-01-01T09:44:00,203.0.113.35,10.0.0.5,DNS,860,LIST,eu-west-1,user5,/app/service/5,OK
2024-01-01T09:45:00,203.0.113.36,10.0.0.6,HTTPS,900,READ,us-east-1,user6,/app/service/1,OK
2024-01-01T09:46:00,203.0.113.37,10.0.0.7,SSH,940,WRITE,us-west-2,user7,/app/service/2,OK
2024-01-01T09:47:00,203.0.113.38,10.0.0.8,DNS,980,LIST,eu-west-1,user8,/app/service/3,OK
2024-01-01T09:48:00,203.0.113.39,10.0.0.9,HTTPS,1020,READ,us-east-1,user9,/app/service/4,OK
2024-01-01T09:49:00,203.0.113.40,10.0.0.10,SSH,1060,WRITE,us-west-2,user10,/app/service/5,OK
2024-01-01T09:50:00,203.0.113.41,10.0.0.11,DNS,1100,LIST,eu-west-1,user1,/app/service/1,OK
2024-01-01T09:51:00,203.0.113.42,10.0.0.12,HTTPS,1140,READ,us-east-1,user2,/app/service/2,OK
2024-01-01T09:52:00,203.0.113.43,10.0.0.13,SSH,9000,DELETE,us-west-2,admin-root,/app/sensitive/keys,DENIED
2024-01-01T09:53:00,203.0.113.44,10.0.0.14,DNS,1220,LIST,eu-west-1,user4,/app/service/4,OK
2024-01-01T09:54:00,203.0.113.45,10.0.0.15,HTTPS,1260,READ,us-east-1,user5,/app/service/5,OK
2024-01-01T09:55:00,203.0.113.46,10.0.0.16,SSH,1300,WRITE,us-west-2,user6,/app/service/1,OK
2024-01-01T09:56:00,203.0.113.47,10.0.0.17,DNS,1340,LIST,eu-west-1,user7,/app/service/2,OK
2024-01-01T09:57:00,203.0.113.48,10.0.0.18,HTTPS,1380,READ,us-east-1,user8,/app/service/3,OK
2024-01-01T09:58:00,203.0.113.49,10.0.0.19,SSH,1420,WRITE,us-west-2,user9,/app/service/4,OK
2024-01-01T09:59:00,203.0.113.50,10.0.0.20,DNS,1460,LIST,eu-west-1,user10,/app/service/5,OK
2024-01-01T10:00:00,203.0.113.1,10.0.0.1,HTTPS,500,READ,us-east-1,user1,/app/service/1,OK
2024-01-01T10:01:00,203.0.113.2,10.0.0.2,SSH,540,WRITE,us-west-2,user2,/app/service/2,OK
2024-01-01T10:02:00,203.0.113.3,10.0.0.3,DNS,580,LIST,eu-west-1,user3,/app/service/3,OK
2024-01-01T10:03:00,203.0.113.4,10.0.0.4,HTTPS,620,READ,us-east-1,user4,/app/service/4,OK
2024-01-01T10:04:00,203.0.113.5,10.0.0.5,SSH,660,WRITE,us-west-2,user5,/app/service/5,OK
2024-01-01T10:05:00,203.0.113.6,10.0.0.6,DNS,700,LIST,eu-west-1,user6,/app/service/1,OK
2024-01-01T10:06:00,203.0.113.7,10.0.0.7,HTTPS,740,READ,us-east-1,user7,/app/service/2,OK
2024-01-01T10:07:00,203.0.113.8,10.0.0.8,SSH,780,WRITE,us-west-2,user8,/app/service/3,OK
2024-01-01T10:08:00,203.0.113.9,10.0.0.9,DNS,820,LIST,eu-west-1,user9,/app/service/4,OK
2024-01-01T10:09:00,203.0.113.10,10.0.0.10,HTTPS,860,READ,us-east-1,user10,/app/service/5,OK
2024-01-01T10:10:00,203.0.113.11,10.0.0.11,SSH,900,WRITE,us-west-2,user1,/app/service/1,OK
2024-01-01T10:11:00,203.0.113.12,10.0.0.12,DNS,940,LIST,eu-west-1,user2,/app/service/2,OK
2024-01-01T10:12:00,203.0.113.13,10.0.0.13,HTTPS,980,READ,us-east-1,user3,/app/service/3,OK
2024-01-01T10:13:00,203.0.113.14,10.0.0.14,SSH,1020,WRITE,us-west-2,user4,/app/service/4,OK
2024-01-01T10:14:00,203.0.113.15,10.0.0.15,DNS,1060,LIST,eu-west-1,user5,/app/service/5,OK
2024-01-01T10:15:00,203.0.113.16,10.0.0.16,HTTPS,1100,READ,us-east-1,user6,/app/service/1,OK
2024-01-01T10:16:00,203.0.113.17,10.0.0.17,SSH,1140,WRITE,us-west-2,user7,/app/service/2,OK
2024-01-01T10:17:00,203.0.113.18,10.0.0.18,DNS,1180,LIST,eu-west-1,user8,/app/service/3,OK
2024-01-01T10:18:00,203.0.113.19,10.0.0.19,HTTPS,1220,READ,us-east-1,user9,/app/service/4,OK
2024-01-01T10:19:00,203.0.113.20,10.0.0.20,SSH,1260,WRITE,us-west-2,user10,/app/service/5,OK
2024-01-01T10:20:00,203.0.113.21,10.0.0.1,DNS,1300,LIST,eu-west-1,user1,/app/service/1,OK
2024-01-01T10:21:00,203.0.113.22,10.0.0.2,HTTPS,1340,READ,us-east-1,user2,/app/service/2,OK
2024-01-01T10:22:00,203.0.113.23,10.0.0.3,SSH,1380,WRITE,us-west-2,user3,/app/service/3,OK
2024-01-01T10:23:00,203.0.113.24,10.0.0.4,DNS,1420,LIST,eu-west-1,user4,/app/service/4,OK
2024-01-01T10:24:00,203.0.113.25,10.0.0.5,HTTPS,1460,READ,us-east-1,user5,/app/service/5,OK
2024-01-01T10:25:00,203.0.113.26,10.0.0.6,SSH,500,WRITE,us-west-2,user6,/app/service/1,OK
2024-01-01T10:26:00,203.0.113.27,10.0.0.7,DNS,540,LIST,eu-west-1,user7,/app/service/2,OK
2024-01-01T10:27:00,203.0.113.28,10.0.0.8,HTTPS,580,READ,us-east-1,user8,/app/service/3,OK
2024-01-01T10:28:00,203.0.113.29,10.0.0.9,SSH,620,WRITE,us-west-2,user9,/app/service/4,OK
2024-01-01T10:29:00,203.0.113.30,10.0.0.10,DNS,9000,DELETE,eu-west-1,admin-root,/app/sensitive/keys,DENIED
2024-01-01T10:30:00,203.0.113.31,10.0.0.11,HTTPS,700,READ,us-east-1,user1,/app/service/1,OK
2024-01-01T10:31:00,203.0.113.32,10.0.0.12,SSH,740,WRITE,us-west-2,user2,/app/service/2,OK
2024-01-01T10:32:00,203.0.113.33,10.0.0.13,DNS,780,LIST,eu-west-1,user3,/app/service/3,OK
2024-01-01T10:33:00,203.0.113.34,10.0.0.14,HTTPS,820,READ,us-east-1,user4,/app/service/4,OK
2024-01-01T10:34:00,203.0.113.35,10.0.0.15,SSH,860,WRITE,us-west-2,user5,/app/service/5,OK
2024-01-01T10:35:00,203.0.113.36,10.0.0.16,DNS,900,LIST,eu-west-1,user6,/app/service/1,OK
2024-01-01T10:36:00,198.51.100.99,10.0.0.17,HTTPS,940,ROOT_LOGIN,us-east-1,user7,/app/sensitive/admin,DENIED
2024-01-01T10:37:00,203.0.113.38,10.0.0.18,SSH,980,WRITE,us-west-2,user8,/app/service/3,OK
2024-01-01T10:38:00,203.0.113.39,10.0.0.19,DNS,1020,LIST,eu-west-1,user9,/app/service/4,OK
2024-01-01T10:39:00,203.0.113.40,10.0.0.20,HTTPS,1060,READ,us-east-1,user10,/app/service/5,OK
2024-01-01T10:40:00,203.0.113.41,10.0.0.1,SSH,1100,WRITE,us-west-2,user1,/app/service/1,OK
2024-01-01T10:41:00,203.0.113.42,10.0.0.2,DNS,1140,LIST,eu-west-1,user2,/app/service/2,OK
2024-01-01T10:42:00,203.0.113.43,10.0.0.3,HTTPS,1180,READ,us-east-1,user3,/app/service/3,OK
2024-01-01T10:43:00,203.0.113.44,10.0.0.4,SSH,1220,WRITE,us-west-2,user4,/app/service/4,OK
2024-01-01T10:44:00,203.0.113.45,10.0.0.5,DNS,1260,LIST,eu-west-1,user5,/app/service/5,OK
2024-01-01T10:45:00,203.0.113.46,10.0.0.6,HTTPS,1300,READ,us-east-1,user6,/app/service/1,OK
2024-01-01T10:46:00,203.0.113.47,10.0.0.7,SSH,1340,WRITE,us-west-2,user7,/app/service/2,OK
2024-01-01T10:47:00,203.0.113.48,10.0.0.8,DNS,1380,LIST,eu-west-1,user8,/app/service/3,OK
2024-01-01T10:48:00,203.0.113.49,10.0.0.9,HTTPS,1420,READ,us-east-1,user9,/app/service/4,OK
2024-01-01T10:49:00,203.0.113.50,10.0.0.10,SSH,1460,WRITE,us-west-2,user10,/app/service/5,OK
2024-01-01T10:50:00,203.0.113.1,10.0.0.11,DNS,500,LIST,eu-west-1,user1,/app/service/1,OK
2024-01-01T10:51:00,203.0.113.2,10.0.0.12,HTTPS,540,READ,us-east-1,user2,/app/service/2,OK
2024-01-01T10:52:00,203.0.113.3,10.0.0.13,SSH,580,WRITE,us-west-2,user3,/app/service/3,OK
2024-01-01T10:53:00,203.0.113.4,10.0.0.14,DNS,620,LIST,eu-west-1,user4,/app/service/4,OK
2024-01-01T10:54:00,203.0.113.5,10.0.0.15,HTTPS,660,READ,us-east-1,user5,/app/service/5,OK
2024-01-01T10:55:00,203.0.113.6,10.0.0.16,SSH,700,WRITE,us-west-2,user6,/app/service/1,OK
2024-01-01T10:56:00,203.0.113.7,10.0.0.17,DNS,740,LIST,eu-west-1,user7,/app/service/2,OK
2024-01-01T10:57:00,203.0.113.8,10.0.0.18,HTTPS,780,READ,us-east-1,user8,/app/service/3,OK
2024-01-01T10:58:00,203.0.113.9,10.0.0.19,SSH,820,WRITE,us-west-2,user9,/app/service/4,OK
2024-01-01T10:59:00,203.0.113.10,10.0.0.20,DNS,860,LIST,eu-west-1,user10,/app/service/5,OK
2024-01-01T11:00:00,203.0.113.11,10.0.0.1,HTTPS,900,READ,us-east-1,user1,/app/service/1,OK
2024-01-01T11:01:00,203.0.113.12,10.0.0.2,SSH,940,WRITE,us-west-2,user2,/app/service/2,OK
2024-01-01T11:02:00,203.0.113.13,10.0.0.3,DNS,980,LIST,eu-west-1,user3,/app/service/3,OK
2024-01-01T11:03:00,203.0.113.14,10.0.0.4,HTTPS,1020,READ,us-east-1,user4,/app/service/4,OK
2024-01-01T11:04:00,203.0.113.15,10.0.0.5,SSH,1060,WRITE,us-west-2,user5,/app/service/5,OK
2024-01-01T11:05:00,203.0.113.16,10.0.0.6,DNS,1100,LIST,eu-west-1,user6,/app/service/1,OK
2024-01-01T11:06:00,203.0.113.17,10.0.0.7,HTTPS,9000,DELETE,us-east-1,admin-root,/app/sensitive/keys,DENIED
2024-01-01T11:07:00,203.0.113.18,10.0.0.8,SSH,1180,WRITE,us-west-2,user8,/app/service/3,OK
2024-01-01T11:08:00,203.0.113.19,10.0.0.9,DNS,1220,LIST,eu-west-1,user9,/app/service/4,OK
2024-01-01T11:09:00,203.0.113.20,10.0.0.10,HTTPS,1260,READ,us-east-1,user10,/app/service/5,OK
2024-01-01T11:10:00,203.0.113.21,10.0.0.11,SSH,1300,WRITE,us-west-2,user1,/app/service/1,OK
2024-01-01T11:11:00,203.0.113.22,10.0.0.12,DNS,1340,LIST,eu-west-1,user2,/app/service/2,OK
2024-01-01T11:12:00,203.0.113.23,10.0.0.13,HTTPS,1380,READ,us-east-1,user3,/app/service/3,OK
2024-01-01T11:13:00,203.0.113.24,10.0.0.14,SSH,1420,WRITE,us-west-2,user4,/app/service/4,OK
2024-01-01T11:14:00,203.0.113.25,10.0.0.15,DNS,1460,LIST,eu-west-1,user5,/app/service/5,OK
2024-01-01T11:15:00,203.0.113.26,10.0.0.16,HTTPS,500,READ,us-east-1,user6,/app/service/1,OK
2024-01-01T11:16:00,203.0.113.27,10.0.0.17,SSH,540,WRITE,us-west-2,user7,/app/service/2,OK
2024-01-01T11:17:00,203.0.113.28,10.0.0.18,DNS,580,LIST,eu-west-1,user8,/app/service/3,OK
2024-01-01T11:18:00,203.0.113.29,10.0.0.19,HTTPS,620,READ,us-east-1,user9,/app/service/4,OK
2024-01-01T11:19:00,203.0.113.30,10.0.0.20,SSH,660,WRITE,us-west-2,user10,/app/service/5,OK
2024-01-01T11:20:00,203.0.113.31,10.0.0.1,DNS,700,LIST,eu-west-1,user1,/app/service/1,OK
2024-01-01T11:21:00,203.0.113.32,10.0.0.2,HTTPS,740,READ,us-east-1,user2,/app/service/2,OK
2024-01-01T11:22:00,203.0.113.33,10.0.0.3,SSH,780,WRITE,us-west-2,user3,/app/service/3,OK
2024-01-01T11:23:00,203.0.113.34,10.0.0.4,DNS,820,LIST,eu-west-1,user4,/app/service/4,OK
2024-01-01T11:24:00,203.0.113.35,10.0.0.5,HTTPS,860,READ,us-east-1,user5,/app/service/5,OK
2024-01-01T11:25:00,203.0.113.36,10.0.0.6,SSH,900,WRITE,us-west-2,user6,/app/service/1,OK
2024-01-01T11:26:00,203.0.113.37,10.0.0.7,DNS,940,LIST,eu-west-1,user7,/app/service/2,OK
2024-01-01T11:27:00,203.0.113.38,10.0.0.8,HTTPS,980,READ,us-east-1,user8,/app/service/3,OK
2024-01-01T11:28:00,203.0.113.39,10.0.0.9,SSH,1020,WRITE,us-west-2,user9,/app/service/4,OK
2024-01-01T11:29:00,198.51.100.99,10.0.0.10,DNS,1060,ROOT_LOGIN,eu-west-1,user10,/app/sensitive/admin,DENIED
2024-01-01T11:30:00,203.0.113.41,10.0.0.11,HTTPS,1100,READ,us-east-1,user1,/app/service/1,OK
2024-01-01T11:31:00,203.0.113.42,10.0.0.12,SSH,1140,WRITE,us-west-2,user2,/app/service/2,OK
2024-01-01T11:32:00,203.0.113.43,10.0.0.13,DNS,1180,LIST,eu-west-1,user3,/app/service/3,OK
2024-01-01T11:33:00,203.0.113.44,10.0.0.14,HTTPS,1220,READ,us-east-1,user4,/app/service/4,OK
2024-01-01T11:34:00,203.0.113.45,10.0.0.15,SSH,1260,WRITE,us-west-2,user5,/app/service/5,OK
2024-01-01T11:35:00,203.0.113.46,10.0.0.16,DNS,1300,LIST,eu-west-1,user6,/app/service/1,OK
2024-01-01T11:36:00,203.0.113.47,10.0.0.17,HTTPS,1340,READ,us-east-1,user7,/app/service/2,OK
